name,brewery,location,type_rank,type_,rank,abv,score_orank,score,overall_rank,avg_and_pdev,avg_rating,pdev,reviews,ratings,status,date_added
Birdwalker Blonde,Stormcloud Brewing Company,"Michigan, United States",Belgian Blonde AleRanked #40,Belgian Blonde Ale,Ranked #40, 5.2%,"86Ranked #20,131",86,"Ranked #20,131",3.74 | pDev: 9.36%,3.74,9.36%,6,14,Active,"Jun 16, 2014"
Tre Fontane Scala Coeli,Abbazia delle Tre Fontane,Italy,Belgian Blonde AleRanked #41,Belgian Blonde Ale,Ranked #41, 6.7%,"86Ranked #19,971",86,"Ranked #19,971",3.73 | pDev: 4.83%,3.73,4.83%,2,11,Active,"Oct 13, 2018"
Augustijn Blond,Brouwerij Van Steenberge N.V.,Belgium,Belgian Blonde AleRanked #42,Belgian Blonde Ale,Ranked #42, 7%,"84Ranked #22,627",84,"Ranked #22,627",3.73 | pDev: 11.26%,3.73,11.26%,147,363,Active,"Dec 01, 2009"
Tongerlo LUX,Brouwerij Haacht NV,Belgium,Belgian Blonde AleRanked #43,Belgian Blonde Ale,Ranked #43, 6.5%,"85Ranked #20,608",85,"Ranked #20,608",3.72 | pDev: 10.48%,3.72,10.48%,3,14,Active,"Nov 19, 2017"
Gold Standard,Taxman Brewing Co.,"Indiana, United States",Belgian Blonde AleRanked #44,Belgian Blonde Ale,Ranked #44, 6.2%,"85Ranked #21,927",85,"Ranked #21,927",3.72 | pDev: 10.22%,3.72,10.22%,18,37,Active,"May 21, 2015"
Mons Abbey Blonde,Brasserie Belgh Brasse,"Quebec, Canada",Belgian Blonde AleRanked #45,Belgian Blonde Ale,Ranked #45, 7%,"84Ranked #22,612",84,"Ranked #22,612",3.71 | pDev: 13.75%,3.71,13.75%,21,64,Active,"Nov 01, 2012"
Day Drinker Belgian Style Blonde Ale,Lost Forty Brewing,"Arkansas, United States",Belgian Blonde AleRanked #46,Belgian Blonde Ale,Ranked #46, 4.8%,"84Ranked #22,387",84,"Ranked #22,387",3.7 | pDev: 10%,3.7,10%,12,36,Active,"Dec 23, 2015"
Kristoffel Belgian Blonde,Brouwerij Martens NV,Belgium,Belgian Blonde AleRanked #47,Belgian Blonde Ale,Ranked #47, 6%,"85Ranked #21,735",85,"Ranked #21,735",3.69 | pDev: 9.76%,3.69,9.76%,6,18,Active,"Nov 24, 2020"
Grimbergen Blonde,Brouwerij Alken-Maes,Belgium,Belgian Blonde AleRanked #48,Belgian Blonde Ale,Ranked #48, 6.7%,"84Ranked #23,510",84,"Ranked #23,510",3.7 | pDev: 13.51%,3.7,13.51%,350,811,Active,"Jan 06, 2003"
Wandelpad,Block 15 Restaurant & Brewery,"Oregon, United States",Belgian Blonde AleRanked #49,Belgian Blonde Ale,Ranked #49, 6.4%,"84Ranked #22,973",84,"Ranked #22,973",3.69 | pDev: 12.47%,3.69,12.47%,15,53,Active,"Jul 21, 2011"
Gloria,Brix City Brewing,"New Jersey, United States",Belgian Blonde AleRanked #50,Belgian Blonde Ale,Ranked #50, 5.5%,"84Ranked #22,429",84,"Ranked #22,429",3.68 | pDev: 10.87%,3.68,10.87%,4,25,Active,"May 05, 2015"
Arend Blond,Brouwerij De Ryck,Belgium,Belgian Blonde AleRanked #51,Belgian Blonde Ale,Ranked #51, 6.5%,"84Ranked #22,453",84,"Ranked #22,453",3.65 | pDev: 10.14%,3.65,10.14%,8,17,Active,"Oct 30, 2006"
Affligem Paters Vat Blonde,Brouwerij De Smedt / Brouwerij Affligem,Belgium,Belgian Blonde AleRanked #52,Belgian Blonde Ale,Ranked #52, 6.8%,"85Ranked #22,139",85,"Ranked #22,139",3.64 | pDev: 12.09%,3.64,12.09%,5,13,Active,"Feb 06, 2007"
Bertinchamps Blonde,Ferme de Bertinchamps,Belgium,Belgian Blonde AleRanked #53,Belgian Blonde Ale,Ranked #53, 6.2%,"84Ranked #22,634",84,"Ranked #22,634",3.62 | pDev: 8.84%,3.62,8.84%,4,14,Active,"Sep 10, 2013"
Rince Cochon,Difcom,France,Belgian Blonde AleRanked #54,Belgian Blonde Ale,Ranked #54, 8.5%,"83Ranked #24,361",83,"Ranked #24,361",3.66 | pDev: 12.84%,3.66,12.84%,81,284,Active,"Jan 06, 2011"
Alexander Blonde,Alexander,Israel,Belgian Blonde AleRanked #55,Belgian Blonde Ale,Ranked #55, 5.3%,"84Ranked #22,839",84,"Ranked #22,839",3.56 | pDev: 8.15%,3.56,8.15%,3,10,Active,"Dec 09, 2012"
Gouverneur Blonde,Lindeboom Bierbrouwerij B.V.,Netherlands,Belgian Blonde AleRanked #56,Belgian Blonde Ale,Ranked #56, 6.5%,"84Ranked #23,147",84,"Ranked #23,147",3.58 | pDev: 12.01%,3.58,12.01%,6,13,Active,"Feb 24, 2012"
Steenbrugge Blond,Brouwerij Palm NV,Belgium,Belgian Blonde AleRanked #57,Belgian Blonde Ale,Ranked #57, 6.5%,"83Ranked #24,680",83,"Ranked #24,680",3.62 | pDev: 13.26%,3.62,13.26%,33,74,Active,"Jul 19, 2008"
Bornem Blonde,Brouwerij Van Steenberge N.V.,Belgium,Belgian Blonde AleRanked #58,Belgian Blonde Ale,Ranked #58, 6%,"83Ranked #23,948",83,"Ranked #23,948",3.57 | pDev: 14.85%,3.57,14.85%,5,18,Active,"Aug 06, 2015"
Kapittel Blond,Leroy Breweries,Belgium,Belgian Blonde AleRanked #59,Belgian Blonde Ale,Ranked #59, 6.5%,"82Ranked #25,272",82,"Ranked #25,272",3.6 | pDev: 11.39%,3.6,11.39%,80,129,Active,"May 10, 2004"
La Gauloise Blonde,Brasserie Du Bocq,Belgium,Belgian Blonde AleRanked #60,Belgian Blonde Ale,Ranked #60, 6.3%,"82Ranked #25,108",82,"Ranked #25,108",3.59 | pDev: 8.64%,3.59,8.64%,32,66,Active,"Sep 18, 2003"
Abbaye De Floreffe Blonde,Brasserie Lefèbvre SA,Belgium,Belgian Blonde AleRanked #61,Belgian Blonde Ale,Ranked #61, 6.3%,"82Ranked #25,142",82,"Ranked #25,142",3.59 | pDev: 11.98%,3.59,11.98%,26,70,Active,"Oct 16, 2002"
Bitchin' Blonde,Lake Effect Brewing Co.,"Illinois, United States",Belgian Blonde AleRanked #62,Belgian Blonde Ale,Ranked #62, 6.2%,"83Ranked #24,420",83,"Ranked #24,420",3.53 | pDev: 11.61%,3.53,11.61%,3,17,Active,"Jul 24, 2014"
Twisted Monkey,Victory Brewing Company - Downingtown,"Pennsylvania, United States",Belgian Blonde AleRanked #63,Belgian Blonde Ale,Ranked #63, 5.8%,"82Ranked #25,523",82,"Ranked #25,523",3.58 | pDev: 15.92%,3.58,15.92%,41,113,Active,"Dec 18, 2018"
Ter Dolen Blond,Brouwerij Ter Dolen N.V.,Belgium,Belgian Blonde AleRanked #64,Belgian Blonde Ale,Ranked #64, 6.1%,"82Ranked #24,823",82,"Ranked #24,823",3.48 | pDev: 7.18%,3.48,7.18%,3,15,Active,"Jul 01, 2011"
Leffe Blonde,Abbaye de Leffe S.A.,Belgium,Belgian Blonde AleRanked #65,Belgian Blonde Ale,Ranked #65, 6.6%,"81Ranked #25,883",81,"Ranked #25,883",3.58 | pDev: 15.64%,3.58,15.64%,"1,540","4,410",Active,"Nov 21, 2001"
St. Paul Blond,Brouwerij Sterkens N.V.,Belgium,Belgian Blonde AleRanked #66,Belgian Blonde Ale,Ranked #66, 5.3%,"82Ranked #24,820",82,"Ranked #24,820",3.42 | pDev: 17.54%,3.42,17.54%,6,11,Active,"Feb 11, 2005"
Abbaye De Forest,Brasserie de Silly S.A.,Belgium,Belgian Blonde AleRanked #67,Belgian Blonde Ale,Ranked #67, 6.5%,"81Ranked #25,765",81,"Ranked #25,765",3.52 | pDev: 10.51%,3.52,10.51%,21,43,Active,"Apr 26, 2008"
Blond,Brouwerij West,"California, United States",Belgian Blonde AleRanked #68,Belgian Blonde Ale,Ranked #68, 5.5%,"81Ranked #25,722",81,"Ranked #25,722",3.5 | pDev: 18.29%,3.5,18.29%,15,32,Active,"Dec 11, 2010"
Brunehaut Blonde,Brasserie De Brunehaut,Belgium,Belgian Blonde AleRanked #69,Belgian Blonde Ale,Ranked #69, 6.5%,"81Ranked #26,093",81,"Ranked #26,093",3.52 | pDev: 11.93%,3.52,11.93%,28,75,Active,"Mar 01, 2005"
La Cloche,Stack Brewing,"Ontario, Canada",Belgian Blonde AleRanked #70,Belgian Blonde Ale,Ranked #70, 6.9%,"81Ranked #26,029",81,"Ranked #26,029",3.44 | pDev: 15.41%,3.44,15.41%,10,25,Active,"Feb 13, 2016"
Petrus Blond,De Brabandere,Belgium,Belgian Blonde AleRanked #71,Belgian Blonde Ale,Ranked #71, 6.6%,"80Ranked #26,504",80,"Ranked #26,504",3.51 | pDev: 12.54%,3.51,12.54%,124,250,Active,"Oct 22, 2005"
Tongerlo Blond,Brouwerij Haacht NV,Belgium,Belgian Blonde AleRanked #72,Belgian Blonde Ale,Ranked #72, 6%,"80Ranked #26,606",80,"Ranked #26,606",3.48 | pDev: 12.93%,3.48,12.93%,48,118,Active,"Mar 09, 2005"
Paljas Blond,Brouwerij Henricus,Belgium,Belgian Blonde AleRanked #73,Belgian Blonde Ale,Ranked #73, 6%,"80Ranked #26,364",80,"Ranked #26,364",3.42 | pDev: 15.5%,3.42,15.5%,6,30,Active,"Jul 21, 2014"
Kwaremont Blond,De Brabandere,Belgium,Belgian Blonde AleRanked #74,Belgian Blonde Ale,Ranked #74, 6.6%,"80Ranked #26,633",80,"Ranked #26,633",3.46 | pDev: 13.01%,3.46,13.01%,19,78,Active,"May 22, 2012"
Ename Blond,Roman N.V.,Belgium,Belgian Blonde AleRanked #75,Belgian Blonde Ale,Ranked #75, 6.5%,"79Ranked #26,726",79,"Ranked #26,726",3.42 | pDev: 14.33%,3.42,14.33%,14,53,Active,"Nov 09, 2002"
St. Idesbald Blond,Brouwerij Sint-Idesbald,Belgium,Belgian Blonde AleRanked #76,Belgian Blonde Ale,Ranked #76, 6%,"79Ranked #26,729",79,"Ranked #26,729",3.41 | pDev: 12.61%,3.41,12.61%,20,47,Active,"Jun 04, 2003"
Blonde Du Mont Blanc,Brasserie Distillerie Du Mont Blanc,France,Belgian Blonde AleRanked #77,Belgian Blonde Ale,Ranked #77, 5.8%,"79Ranked #26,742",79,"Ranked #26,742",3.39 | pDev: 13.57%,3.39,13.57%,16,39,Active,"Mar 31, 2007"
De Blonde Barbier,De Bekeerde Suster,Netherlands,Belgian Blonde AleRanked #78,Belgian Blonde Ale,Ranked #78, 6.2%,"79Ranked #26,786",79,"Ranked #26,786",3.22 | pDev: 13.98%,3.22,13.98%,3,15,Active,"Feb 09, 2013"
Gerardus Blond,Gulpener Bierbrouwerij B.V.,Netherlands,Belgian Blonde AleRanked #79,Belgian Blonde Ale,Ranked #79, 6%,"79Ranked #26,928",79,"Ranked #26,928",3.12 | pDev: 15.38%,3.12,15.38%,4,12,Active,"Feb 24, 2005"
Orval Trappist Ale,Brasserie d'Orval S.A.,Belgium,Belgian Pale AleRanked #1,Belgian Pale Ale,Ranked #1, 6.2%,"93Ranked #2,932",93,"Ranked #2,932",4.2 | pDev: 12.38%,4.2,12.38%,"2,519","5,873",Active,"Sep 18, 2001"
Rare Vos Amber Ale,Brewery Ommegang,"New York, United States",Belgian Pale AleRanked #2,Belgian Pale Ale,Ranked #2, 6.5%,"91Ranked #7,479",91,"Ranked #7,479",4.07 | pDev: 10.81%,4.07,10.81%,"1,208","3,518",Active,"Sep 24, 2000"
Petite Orval,Brasserie d'Orval S.A.,Belgium,Belgian Pale AleRanked #3,Belgian Pale Ale,Ranked #3, 3.5%,"91Ranked #6,670",91,"Ranked #6,670",4.12 | pDev: 13.35%,4.12,13.35%,27,60,Active,"Apr 28, 2002"
Sixteen Counties,Allagash Brewing Company,"Maine, United States",Belgian Pale AleRanked #4,Belgian Pale Ale,Ranked #4, 6.5%,"90Ranked #8,532",90,"Ranked #8,532",4.05 | pDev: 7.65%,4.05,7.65%,81,367,Active,"Nov 08, 2014"
Luciérnaga,Jolly Pumpkin Artisan Ales,"Michigan, United States",Belgian Pale AleRanked #5,Belgian Pale Ale,Ranked #5, 6.5%,"90Ranked #8,895",90,"Ranked #8,895",4.04 | pDev: 10.15%,4.04,10.15%,394,978,Active,"Oct 28, 2004"
Trappist Extra,Brouwerij Westmalle,Belgium,Belgian Pale AleRanked #6,Belgian Pale Ale,Ranked #6, 4.8%,"90Ranked #9,051",90,"Ranked #9,051",4.04 | pDev: 8.91%,4.04,8.91%,113,226,Active,"Mar 01, 2005"
A Little Crazy,Revolution Brewing,"Illinois, United States",Belgian Pale AleRanked #7,Belgian Pale Ale,Ranked #7, 6.8%,"90Ranked #9,809",90,"Ranked #9,809",4.02 | pDev: 9.45%,4.02,9.45%,120,857,Active,"Jan 20, 2012"
Lolli,The Beer Research Institute,"Arizona, United States",Belgian Pale AleRanked #8,Belgian Pale Ale,Ranked #8, 7.7%,"91Ranked #7,068",91,"Ranked #7,068",4.21 | pDev: 9.98%,4.21,9.98%,3,14,Active,"Jan 13, 2015"
Hoppy Table Beer,Allagash Brewing Company,"Maine, United States",Belgian Pale AleRanked #9,Belgian Pale Ale,Ranked #9, 4.8%,"90Ranked #10,421",90,"Ranked #10,421",4.01 | pDev: 6.73%,4.01,6.73%,92,327,Active,"Jun 25, 2016"
Mea Culpa (Beer Mania),Brouwerij De Cock,Belgium,Belgian Pale AleRanked #10,Belgian Pale Ale,Ranked #10, 6.5%,"90Ranked #9,877",90,"Ranked #9,877",4.06 | pDev: 8.37%,4.06,8.37%,17,29,Active,"Nov 20, 2007"
Burnabarian,Dageraad Brewing,"British Columbia, Canada",Belgian Pale AleRanked #11,Belgian Pale Ale,Ranked #11, 4.5%,"89Ranked #10,961",89,"Ranked #10,961",4.02 | pDev: 5.47%,4.02,5.47%,15,39,Active,"Nov 22, 2014"
First Pitch!,Idle Hands Craft Ales,"Massachusetts, United States",Belgian Pale AleRanked #12,Belgian Pale Ale,Ranked #12, 6.7%,"90Ranked #10,508",90,"Ranked #10,508",4.06 | pDev: 5.42%,4.06,5.42%,3,20,Active,"Dec 20, 2013"
B.P.A.,Aardwolf Brewing Company,"Florida, United States",Belgian Pale AleRanked #13,Belgian Pale Ale,Ranked #13, 5.9%,"89Ranked #12,284",89,"Ranked #12,284",3.98 | pDev: 8.04%,3.98,8.04%,12,60,Active,"Sep 09, 2013"
Extra 4,Brouwerij St. Bernardus NV,Belgium,Belgian Pale AleRanked #14,Belgian Pale Ale,Ranked #14, 4.8%,"88Ranked #13,721",88,"Ranked #13,721",3.94 | pDev: 9.39%,3.94,9.39%,108,415,Active,"Feb 05, 2014"
House Beer,Allagash Brewing Company,"Maine, United States",Belgian Pale AleRanked #15,Belgian Pale Ale,Ranked #15, 4.5%,"88Ranked #13,726",88,"Ranked #13,726",3.94 | pDev: 8.63%,3.94,8.63%,55,354,Active,"Oct 05, 2012"
Petit Ardennes,Lost Nation Brewing,"Vermont, United States",Belgian Pale AleRanked #16,Belgian Pale Ale,Ranked #16, 4.2%,"88Ranked #13,787",88,"Ranked #13,787",3.94 | pDev: 10.15%,3.94,10.15%,17,181,Active,"Jun 19, 2013"
Bitter Death,Jester King Brewery,"Texas, United States",Belgian Pale AleRanked #17,Belgian Pale Ale,Ranked #17, 5.4%,"89Ranked #11,674",89,"Ranked #11,674",4.03 | pDev: 6.2%,4.03,6.2%,3,17,Active,"Jun 18, 2021"
Simplex,Brouwerij Brasserie De Ranke,Belgium,Belgian Pale AleRanked #18,Belgian Pale Ale,Ranked #18, 4.5%,"88Ranked #13,639",88,"Ranked #13,639",3.95 | pDev: 8.1%,3.95,8.1%,19,48,Active,"May 23, 2017"
Zinnebir,Brasserie de la Senne,Belgium,Belgian Pale AleRanked #19,Belgian Pale Ale,Ranked #19, 6%,"88Ranked #15,274",88,"Ranked #15,274",3.91 | pDev: 9.97%,3.91,9.97%,115,298,Active,"Nov 24, 2005"
Bokrijks Kruikenbier,Brouwerij Sterkens N.V.,Belgium,Belgian Pale AleRanked #20,Belgian Pale Ale,Ranked #20, 6.7%,"88Ranked #14,891",88,"Ranked #14,891",3.92 | pDev: 11.22%,3.92,11.22%,61,90,Active,"Sep 23, 2000"
Douze,BFM (Brasserie des Franches-Montagnes),Switzerland,Belgian Pale AleRanked #21,Belgian Pale Ale,Ranked #21, 6.5%,"88Ranked #15,318",88,"Ranked #15,318",3.91 | pDev: 9.46%,3.91,9.46%,44,138,Active,"Jul 05, 2010"
River Trip,Allagash Brewing Company,"Maine, United States",Belgian Pale AleRanked #22,Belgian Pale Ale,Ranked #22, 4.8%,"87Ranked #15,718",87,"Ranked #15,718",3.9 | pDev: 10%,3.9,10%,74,184,Active,"Feb 14, 2019"
Dorée (Gold),Bières de Chimay,Belgium,Belgian Pale AleRanked #23,Belgian Pale Ale,Ranked #23, 4.8%,"87Ranked #16,722",87,"Ranked #16,722",3.88 | pDev: 10.57%,3.88,10.57%,221,600,Active,"Apr 28, 2002"
Taras Boulba,Brasserie de la Senne,Belgium,Belgian Pale AleRanked #24,Belgian Pale Ale,Ranked #24, 4.5%,"87Ranked #16,721",87,"Ranked #16,721",3.88 | pDev: 11.86%,3.88,11.86%,237,586,Active,"Sep 19, 2006"
Oeral Bier,Brouwerij De Dolle Brouwers,Belgium,Belgian Pale AleRanked #25,Belgian Pale Ale,Ranked #25, 6%,"88Ranked #15,450",88,"Ranked #15,450",3.91 | pDev: 7.67%,3.91,7.67%,30,45,Active,"Sep 08, 2003"
Extra Loud,Stillwater Artisanal Ales,"Washington, United States",Belgian Pale AleRanked #26,Belgian Pale Ale,Ranked #26, 7%,"89Ranked #13,066",89,"Ranked #13,066",4 | pDev: 9%,4,9%,6,12,Active,"Sep 13, 2021"
It Takes A Lot Of Great Beer To Make Great Wine,Russian River Brewing Company,"California, United States",Belgian Pale AleRanked #27,Belgian Pale Ale,Ranked #27, 5.2%,"87Ranked #16,684",87,"Ranked #16,684",3.88 | pDev: 9.79%,3.88,9.79%,75,249,Active,"Aug 27, 2011"
Bear Hair,Logboat Brewing Co.,"Missouri, United States",Belgian Pale AleRanked #28,Belgian Pale Ale,Ranked #28, 6.5%,"88Ranked #14,015",88,"Ranked #14,015",3.96 | pDev: 9.09%,3.96,9.09%,10,15,Active,"May 18, 2014"
Farmhouse Ale,Frost Beer Works,"Vermont, United States",Belgian Pale AleRanked #29,Belgian Pale Ale,Ranked #29, 6%,"88Ranked #13,858",88,"Ranked #13,858",3.97 | pDev: 4.28%,3.97,4.28%,3,13,Active,"Jun 23, 2017"
Levon,Omnipollo,Sweden,Belgian Pale AleRanked #30,Belgian Pale Ale,Ranked #30, 6.5%,"87Ranked #17,128",87,"Ranked #17,128",3.87 | pDev: 10.34%,3.87,10.34%,49,182,Active,"Apr 11, 2011"
Classic Belgian-Style Ale,Blackberry Farm Brewery,"Tennessee, United States",Belgian Pale AleRanked #31,Belgian Pale Ale,Ranked #31, 6.3%,"88Ranked #14,059",88,"Ranked #14,059",3.96 | pDev: 11.62%,3.96,11.62%,6,14,Active,"Sep 26, 2020"
Punk Rock For Rich Kids,Solemn Oath Brewery,"Illinois, United States",Belgian Pale AleRanked #32,Belgian Pale Ale,Ranked #32, 5.5%,"87Ranked #16,575",87,"Ranked #16,575",3.88 | pDev: 7.22%,3.88,7.22%,8,69,Active,"Aug 09, 2014"
Raftman,Unibroue,"Quebec, Canada",Belgian Pale AleRanked #33,Belgian Pale Ale,Ranked #33, 5.5%,"87Ranked #17,680",87,"Ranked #17,680",3.86 | pDev: 11.4%,3.86,11.4%,424,798,Active,"Mar 06, 2001"
Saint's Devotion,The Lost Abbey,"California, United States",Belgian Pale AleRanked #34,Belgian Pale Ale,Ranked #34, 6.8%,"87Ranked #17,640",87,"Ranked #17,640",3.86 | pDev: 11.14%,3.86,11.14%,120,454,Active,"Nov 26, 2008"
Brother's Bier,Monkless Belgian Ales - The Brasserie,"Oregon, United States",Belgian Pale AleRanked #35,Belgian Pale Ale,Ranked #35, 4.8%,"88Ranked #14,905",88,"Ranked #14,905",3.93 | pDev: 7.89%,3.93,7.89%,8,18,Active,"Mar 11, 2020"
Patriarch,Idle Hands Craft Ales,"Massachusetts, United States",Belgian Pale AleRanked #36,Belgian Pale Ale,Ranked #36, 4.8%,"87Ranked #17,029",87,"Ranked #17,029",3.87 | pDev: 6.72%,3.87,6.72%,8,71,Active,"Nov 02, 2011"
Belgian Abbey-Style Single,Boulevard Brewing Co.,"Missouri, United States",Belgian Pale AleRanked #37,Belgian Pale Ale,Ranked #37, 5.6%,"88Ranked #14,083",88,"Ranked #14,083",3.97 | pDev: 6.8%,3.97,6.8%,8,10,Active,"Sep 28, 2022"
Bell Buoy,Slack Tide Brewing Co.,"New Jersey, United States",Belgian Pale AleRanked #38,Belgian Pale Ale,Ranked #38, 7.3%,"88Ranked #15,568",88,"Ranked #15,568",3.91 | pDev: 11.51%,3.91,11.51%,2,18,Active,"Jan 06, 2016"
La Rullés Estivale (Bière De Gaume),Brasserie Artisanale De Rulles SPRL,Belgium,Belgian Pale AleRanked #39,Belgian Pale Ale,Ranked #39, 5.2%,"87Ranked #17,992",87,"Ranked #17,992",3.85 | pDev: 11.95%,3.85,11.95%,86,147,Active,"Mar 19, 2006"
Cuvée Spéciale 800 Ans,Brasserie de l'Abbaye du Val-Dieu,Belgium,Belgian Pale AleRanked #40,Belgian Pale Ale,Ranked #40, 5.5%,"87Ranked #17,409",87,"Ranked #17,409",3.86 | pDev: 8.55%,3.86,8.55%,18,51,Active,"Jul 31, 2016"
Finisima,Bebidas Primordiales,Mexico,Belgian Pale AleRanked #41,Belgian Pale Ale,Ranked #41, 6.5%,"87Ranked #15,904",87,"Ranked #15,904",3.9 | pDev: 7.44%,3.9,7.44%,6,17,Active,"Dec 16, 2015"
Triporteur From Heaven,BOMBrewery,Belgium,Belgian Pale AleRanked #42,Belgian Pale Ale,Ranked #42, 6.2%,"86Ranked #18,418",86,"Ranked #18,418",3.84 | pDev: 9.38%,3.84,9.38%,34,143,Active,"Mar 15, 2013"
Wipers Times 14,Brasserie Kazematten,Belgium,Belgian Pale AleRanked #43,Belgian Pale Ale,Ranked #43, 6.5%,"86Ranked #18,191",86,"Ranked #18,191",3.84 | pDev: 8.59%,3.84,8.59%,16,50,Active,"Jul 17, 2014"
Lux Mundi,Save The World Brewing Company,"Texas, United States",Belgian Pale AleRanked #44,Belgian Pale Ale,Ranked #44, 5.8%,"86Ranked #18,165",86,"Ranked #18,165",3.84 | pDev: 10.42%,3.84,10.42%,10,46,Active,"May 19, 2014"
Opus Dei,Four Quarters Brewing Co.,"Vermont, United States",Belgian Pale AleRanked #45,Belgian Pale Ale,Ranked #45, 4.4%,"87Ranked #17,574",87,"Ranked #17,574",3.85 | pDev: 9.09%,3.85,9.09%,5,27,Active,"Mar 18, 2014"
PaasIJ,Brouwerij 't IJ,Netherlands,Belgian Pale AleRanked #46,Belgian Pale Ale,Ranked #46, 7%,"86Ranked #18,431",86,"Ranked #18,431",3.83 | pDev: 10.44%,3.83,10.44%,15,39,Active,"Mar 01, 2005"
Okie Matilda,Birra Toccalmatto,Italy,Belgian Pale AleRanked #47,Belgian Pale Ale,Ranked #47, 6.2%,"86Ranked #19,082",86,"Ranked #19,082",3.82 | pDev: 10.99%,3.82,10.99%,13,71,Active,"Apr 16, 2014"
Flacatoune,Microbrasserie Charlevoix,"Quebec, Canada",Belgian Pale AleRanked #48,Belgian Pale Ale,Ranked #48, 7%,"86Ranked #19,523",86,"Ranked #19,523",3.81 | pDev: 10.24%,3.81,10.24%,28,75,Active,"Sep 20, 2009"
Jardinier,The Bruery,"California, United States",Belgian Pale AleRanked #49,Belgian Pale Ale,Ranked #49, 4.9%,"86Ranked #20,205",86,"Ranked #20,205",3.8 | pDev: 8.42%,3.8,8.42%,84,397,Active,"Jan 08, 2015"
Fatty Boombalatty,Furthermore Beer,"Wisconsin, United States",Belgian Pale AleRanked #50,Belgian Pale Ale,Ranked #50, 7.2%,"86Ranked #20,196",86,"Ranked #20,196",3.8 | pDev: 12.37%,3.8,12.37%,148,342,Active,"Apr 15, 2007"
Bière Du Boucanier Red,Brouwerij Van Steenberge N.V.,Belgium,Belgian Pale AleRanked #51,Belgian Pale Ale,Ranked #51, 7%,"86Ranked #20,098",86,"Ranked #20,098",3.8 | pDev: 11.32%,3.8,11.32%,119,189,Active,"Oct 09, 2004"
Apposite Belgian Pale Ale,Martin City Brewing Company,"Missouri, United States",Belgian Pale AleRanked #52,Belgian Pale Ale,Ranked #52, 7%,"87Ranked #17,487",87,"Ranked #17,487",3.84 | pDev: 8.85%,3.84,8.85%,2,13,Active,"May 18, 2015"
Torrente,Birrificio Del Ducato,Italy,Belgian Pale AleRanked #53,Belgian Pale Ale,Ranked #53, 7%,"86Ranked #18,395",86,"Ranked #18,395",3.82 | pDev: 4.45%,3.82,4.45%,6,21,Active,"Aug 26, 2017"
Cote De Champlain,Zero Gravity Craft Brewery,"Vermont, United States",Belgian Pale AleRanked #54,Belgian Pale Ale,Ranked #54, 6.1%,"86Ranked #18,836",86,"Ranked #18,836",3.81 | pDev: 5.25%,3.81,5.25%,11,24,Active,"May 26, 2015"
FIVE,Brasserie St. Feuillien,Belgium,Belgian Pale AleRanked #55,Belgian Pale Ale,Ranked #55, 5%,"86Ranked #18,837",86,"Ranked #18,837",3.81 | pDev: 15.75%,3.81,15.75%,11,24,Active,"Dec 23, 2020"
Sugarfoot,Spangalang Brewery,"Colorado, United States",Belgian Pale AleRanked #56,Belgian Pale Ale,Ranked #56, 4%,"86Ranked #18,169",86,"Ranked #18,169",3.82 | pDev: 8.9%,3.82,8.9%,5,15,Active,"Dec 13, 2015"
Eisenbahn Pale Ale,Cervejaria Sudbrack Ltda,Brazil,Belgian Pale AleRanked #57,Belgian Pale Ale,Ranked #57, 4.8%,"86Ranked #19,961",86,"Ranked #19,961",3.79 | pDev: 10.29%,3.79,10.29%,21,47,Active,"Aug 30, 2004"
The Harlot,Societe Brewing Co.,"California, United States",Belgian Pale AleRanked #58,Belgian Pale Ale,Ranked #58, 5.6%,"85Ranked #20,874",85,"Ranked #20,874",3.78 | pDev: 10.32%,3.78,10.32%,18,187,Active,"May 22, 2012"
Birdhouse Pale Ale,The Brewer's Art,"Maryland, United States",Belgian Pale AleRanked #59,Belgian Pale Ale,Ranked #59, 5%,"85Ranked #20,853",85,"Ranked #20,853",3.78 | pDev: 9.79%,3.78,9.79%,37,161,Active,"Sep 17, 2003"
Franc Belge,Brouwerij Brasserie De Ranke,Belgium,Belgian Pale AleRanked #60,Belgian Pale Ale,Ranked #60, 5.2%,"86Ranked #18,416",86,"Ranked #18,416",3.81 | pDev: 12.34%,3.81,12.34%,4,15,Active,"Mar 16, 2019"
Stone Soup,New Glarus Brewing Company,"Wisconsin, United States",Belgian Pale AleRanked #61,Belgian Pale Ale,Ranked #61, 5.3%,"85Ranked #21,407",85,"Ranked #21,407",3.77 | pDev: 11.14%,3.77,11.14%,303,628,Active,"Feb 14, 2007"
