name,brewery,location,type_rank,type_,rank,abv,score_orank,score,overall_rank,avg_and_pdev,avg_rating,pdev,reviews,ratings,status,date_added
Devil Dog Stout,Red Leg Brewing Company,"Colorado, United States",Foreign / Export StoutRanked #46,Foreign / Export Stout,Ranked #46, 7.1%,"86Ranked #18,729",86,"Ranked #18,729",3.81 | pDev: 14.96%,3.81,14.96%,5,21,Active,"Jan 08, 2014"
Stout,Hargreaves Hill Brewing Company,Australia,Foreign / Export StoutRanked #47,Foreign / Export Stout,Ranked #47, 6.2%,"85Ranked #20,758",85,"Ranked #20,758",3.74 | pDev: 8.29%,3.74,8.29%,12,21,Active,"Jan 21, 2010"
Guinness Foreign Extra Stout (Bahamas),Commonwealth Brewery Ltd.,Bahamas,Foreign / Export StoutRanked #42,Foreign / Export Stout,Ranked #42, 7.5%,"87Ranked #18,062",87,"Ranked #18,062",3.83 | pDev: 15.4%,3.83,15.4%,9,20,Active,"Dec 28, 2008"
Caribbean Stout,Sycamore Brewing,"North Carolina, United States",Foreign / Export StoutRanked #20,Foreign / Export Stout,Ranked #20, 7%,"89Ranked #12,778",89,"Ranked #12,778",3.99 | pDev: 4.01%,3.99,4.01%,10,20,Active,"Oct 24, 2022"
Straight Thirty Weight Extra Stout,Engine 15 Brewing Company,"Florida, United States",Foreign / Export Stout,Foreign / Export Stout,Na, 7.1%,88,88,Na,3.95 | pDev: 7.59%,3.95,7.59%,3,20,Active,"Jul 15, 2013"
Guinness Gingerbread Stout,Guinness Open Gate Brewery & Barrel House,"Maryland, United States",Foreign / Export StoutRanked #53,Foreign / Export Stout,Ranked #53, 6%,"85Ranked #21,897",85,"Ranked #21,897",3.69 | pDev: 14.63%,3.69,14.63%,13,20,Active,"Nov 27, 2021"
Export Stout,Henderson Brewing Company,"Ontario, Canada",Foreign / Export StoutRanked #30,Foreign / Export Stout,Ranked #30, 7%,"88Ranked #15,555",88,"Ranked #15,555",3.91 | pDev: 6.39%,3.91,6.39%,12,20,Active,"Feb 09, 2019"
Jamaican Style Stout,Sunday River Brewing Co.,"Maine, United States",Foreign / Export Stout,Foreign / Export Stout,Na, 6.7%,84,84,Na,3.63 | pDev: 15.15%,3.63,15.15%,5,19,Active,"Aug 14, 2006"
Dissent - Barrel Aged,Steel Toe Brewing,"Minnesota, United States",Foreign / Export Stout,Foreign / Export Stout,Na, 7%,92,92,Na,4.22 | pDev: 7.82%,4.22,7.82%,5,19,Active,"Jul 20, 2013"
Black Panther Premium Stout,Cambrew / Angkor Brewery,Cambodia,Foreign / Export Stout,Foreign / Export Stout,Na, 8%,79,79,Na,3.28 | pDev: 15.55%,3.28,15.55%,10,19,Active,"Sep 19, 2003"
Guinness Draught,Guinness Ltd.,Ireland,Irish Dry StoutRanked #103,Irish Dry Stout,Ranked #103, 4.2%,"82Ranked #25,606",82,"Ranked #25,606",3.6 | pDev: 19.44%,3.6,19.44%,"2,520","8,774",Active,"Feb 02, 2001"
Guinness Extra Stout (Original),Guinness Ltd.,Ireland,Irish Dry StoutRanked #66,Irish Dry Stout,Ranked #66, 5.6%,"85Ranked #22,143",85,"Ranked #22,143",3.75 | pDev: 14.93%,3.75,14.93%,"1,557","4,826",Active,"Nov 12, 2000"
Murphy's Irish Stout,Murphy Brewery Ireland Limited,Ireland,Irish Dry StoutRanked #57,Irish Dry Stout,Ranked #57, 4%,"85Ranked #21,826",85,"Ranked #21,826",3.76 | pDev: 14.1%,3.76,14.1%,"1,124","2,786",Active,"Dec 17, 2000"
Old #38 Stout,North Coast Brewing Co.,"California, United States",Irish Dry StoutRanked #34,Irish Dry Stout,Ranked #34, 5.4%,"86Ranked #18,586",86,"Ranked #18,586",3.84 | pDev: 10.68%,3.84,10.68%,678,"1,310",Active,"Oct 18, 2001"
Cadillac Mountain Stout,Atlantic Brewing Company - Town Hill / Mainely Meat BBQ,"Maine, United States",Irish Dry StoutRanked #1,Irish Dry Stout,Ranked #1, 7%,"93Ranked #3,471",93,"Ranked #3,471",4.18 | pDev: 9.33%,4.18,9.33%,703,"1,277",Active,"Apr 10, 2002"
O'Hara's Irish Stout,Carlow Brewing Company,Ireland,Irish Dry StoutRanked #24,Irish Dry Stout,Ranked #24, 4.3%,"87Ranked #17,220",87,"Ranked #17,220",3.87 | pDev: 11.63%,3.87,11.63%,536,"1,069",Active,"Dec 27, 2001"
Black Sun,3 Floyds Brewing Co.,"Indiana, United States",Irish Dry StoutRanked #5,Irish Dry Stout,Ranked #5, 6.5%,"90Ranked #9,810",90,"Ranked #9,810",4.02 | pDev: 11.19%,4.02,11.19%,466,847,Active,"Dec 16, 2002"
Beamish Irish Stout,Beamish & Crawford Plc.,Ireland,Irish Dry StoutRanked #41,Irish Dry Stout,Ranked #41, 4.1%,"86Ranked #19,868",86,"Ranked #19,868",3.81 | pDev: 12.86%,3.81,12.86%,560,813,Active,"Aug 14, 2001"
Dry Irish Stout,Brooklyn Brewery,"New York, United States",Irish Dry StoutRanked #107,Irish Dry Stout,Ranked #107, 4.7%,"81Ranked #26,072",81,"Ranked #26,072",3.56 | pDev: 12.64%,3.56,12.64%,154,646,Active,"Feb 17, 2012"
Love Stout,Yards Brewing Co.,"Pennsylvania, United States",Irish Dry StoutRanked #50,Irish Dry Stout,Ranked #50, 5.5%,"85Ranked #20,672",85,"Ranked #20,672",3.79 | pDev: 12.4%,3.79,12.4%,196,605,Active,"May 16, 2002"
Blue Fin Stout,Shipyard Brewing Company,"Maine, United States",Irish Dry StoutRanked #106,Irish Dry Stout,Ranked #106, 4.7%,"81Ranked #25,949",81,"Ranked #25,949",3.57 | pDev: 14.85%,3.57,14.85%,257,578,Active,"Oct 23, 2001"
Guinness Draught Extra Cold,Guinness Ltd.,Ireland,Irish Dry StoutRanked #108,Irish Dry Stout,Ranked #108, 4.2%,"81Ranked #26,177",81,"Ranked #26,177",3.55 | pDev: 19.44%,3.55,19.44%,175,545,Active,"Jan 15, 2007"
Donnybrook Stout,Victory Brewing Company - Downingtown,"Pennsylvania, United States",Irish Dry StoutRanked #94,Irish Dry Stout,Ranked #94, 3.7%,"83Ranked #24,647",83,"Ranked #24,647",3.65 | pDev: 14.25%,3.65,14.25%,151,527,Active,"Mar 03, 2007"
Dark Starr Stout,Starr Hill Brewery,"Virginia, United States",Irish Dry StoutRanked #112,Irish Dry Stout,Ranked #112, 4.2%,"80Ranked #26,373",80,"Ranked #26,373",3.53 | pDev: 13.6%,3.53,13.6%,206,467,Active,"Jul 07, 2002"
O.V.L. Stout,Russian River Brewing Company,"California, United States",Irish Dry StoutRanked #97,Irish Dry Stout,Ranked #97, 4.4%,"82Ranked #25,194",82,"Ranked #25,194",3.62 | pDev: 13.54%,3.62,13.54%,73,465,Active,"May 09, 2004"
Oyster Stout,The Porterhouse Brewing Company,Ireland,Irish Dry StoutRanked #84,Irish Dry Stout,Ranked #84, 5.2%,"83Ranked #23,740",83,"Ranked #23,740",3.69 | pDev: 14.63%,3.69,14.63%,233,464,Active,"Aug 29, 2002"
Black Fly Stout,Gritty McDuff's Brewing Company,"Maine, United States",Irish Dry Stout,Irish Dry Stout,Na, 4.1%,87,87,Na,3.86 | pDev: 12.44%,3.86,12.44%,200,400,Active,"Nov 10, 2001"
George Killian's Irish Stout,Coors Brewing Company (Molson-Coors),"Colorado, United States",Irish Dry Stout,Irish Dry Stout,Na, 4.9%,76,76,Na,3.33 | pDev: 17.42%,3.33,17.42%,63,336,Active,"Dec 30, 2012"
Black Scottish Stout,Belhaven Brewery Company Ltd.,"Scotland, United Kingdom",Irish Dry StoutRanked #92,Irish Dry Stout,Ranked #92, 4.2%,"83Ranked #24,380",83,"Ranked #24,380",3.66 | pDev: 14.21%,3.66,14.21%,95,336,Active,"May 26, 2012"
Dragoon's Irish Dry Stout,Moylan's Brewery,"California, United States",Irish Dry StoutRanked #47,Irish Dry Stout,Ranked #47, 4.3%,"86Ranked #20,193",86,"Ranked #20,193",3.8 | pDev: 11.58%,3.8,11.58%,177,327,Active,"Feb 02, 2005"
Guinness Extra Stout (Canada),Guinness Ltd.,Ireland,Irish Dry StoutRanked #119,Irish Dry Stout,Ranked #119, 5%,"78Ranked #27,299",78,"Ranked #27,299",3.39 | pDev: 15.34%,3.39,15.34%,107,307,Active,"Sep 05, 2009"
Wrasslers XXXX Stout,The Porterhouse Brewing Company,Ireland,Irish Dry StoutRanked #58,Irish Dry Stout,Ranked #58, 5%,"85Ranked #21,686",85,"Ranked #21,686",3.76 | pDev: 14.1%,3.76,14.1%,132,280,Active,"Mar 17, 2002"
Cobblestone Stout,Mill Street Brew Pub,"Ontario, Canada",Irish Dry StoutRanked #42,Irish Dry Stout,Ranked #42, 4.2%,"86Ranked #19,783",86,"Ranked #19,783",3.81 | pDev: 10.76%,3.81,10.76%,99,278,Active,"Apr 25, 2004"
O'Reilly's Irish Stout,Sly Fox Brewing Company,"Pennsylvania, United States",Irish Dry StoutRanked #83,Irish Dry Stout,Ranked #83, 3.6%,"83Ranked #23,651",83,"Ranked #23,651",3.69 | pDev: 14.09%,3.69,14.09%,108,251,Active,"Sep 17, 2002"
Stouterik (The Brussels Stout),Brasserie de la Senne,Belgium,Irish Dry StoutRanked #75,Irish Dry Stout,Ranked #75, 4.5%,"84Ranked #22,822",84,"Ranked #22,822",3.72 | pDev: 11.56%,3.72,11.56%,104,216,Active,"Jul 06, 2007"
Saranac Irish Stout,Matt Brewing Company / Saranac Brewery,"New York, United States",Irish Dry Stout,Irish Dry Stout,Na, 5.5%,82,82,Na,3.62 | pDev: 11.05%,3.62,11.05%,116,214,Active,"Jan 03, 2010"
Guinness Nitro Cold Brew Coffee,Guinness Ltd.,Ireland,Irish Dry StoutRanked #10,Irish Dry Stout,Ranked #10, 4%,"89Ranked #11,401",89,"Ranked #11,401",3.99 | pDev: 13.03%,3.99,13.03%,95,212,Active,"Mar 03, 2021"
Black Cat Stout,Portsmouth Brewery,"New Hampshire, United States",Irish Dry Stout,Irish Dry Stout,Na, 5.5%,90,90,Na,4.02 | pDev: 9.95%,4.02,9.95%,105,198,Active,"Jan 30, 2002"
O'Hara's Leann Folláin,Carlow Brewing Company,Ireland,Irish Dry StoutRanked #7,Irish Dry Stout,Ranked #7, 6%,"89Ranked #10,948",89,"Ranked #10,948",4 | pDev: 9%,4,9%,55,195,Active,"Mar 03, 2009"
Nitro Irish Stout,Breckenridge Brewery,"Colorado, United States",Irish Dry StoutRanked #79,Irish Dry Stout,Ranked #79, 4.8%,"84Ranked #23,338",84,"Ranked #23,338",3.7 | pDev: 11.89%,3.7,11.89%,73,195,Active,"Feb 18, 2017"
Echigo Stout,Echigo Beer Company Limited,Japan,Irish Dry StoutRanked #87,Irish Dry Stout,Ranked #87, 7%,"83Ranked #23,809",83,"Ranked #23,809",3.68 | pDev: 11.68%,3.68,11.68%,85,177,Active,"Jun 28, 2003"
Boston Irish Stout,Harpoon Brewery & Beer Hall,"Massachusetts, United States",Irish Dry StoutRanked #51,Irish Dry Stout,Ranked #51, 4.3%,"85Ranked #20,482",85,"Ranked #20,482",3.79 | pDev: 11.87%,3.79,11.87%,22,174,Active,"Mar 13, 2013"
Three Feet Deep,Furthermore Beer,"Wisconsin, United States",Irish Dry Stout,Irish Dry Stout,Na, 5.5%,83,83,Na,3.67 | pDev: 14.17%,3.67,14.17%,121,166,Active,"Nov 29, 2006"
Mackinac Island Fudge Stout,Arbor Brewing - Plymouth Taproom,"Michigan, United States",Irish Dry Stout,Irish Dry Stout,Na, 5.5%,76,76,Na,3.28 | pDev: 15.24%,3.28,15.24%,48,160,Active,"Jun 29, 2010"
Plain Porter,The Porterhouse Brewing Company,Ireland,Irish Dry StoutRanked #55,Irish Dry Stout,Ranked #55, 5%,"85Ranked #21,204",85,"Ranked #21,204",3.77 | pDev: 10.61%,3.77,10.61%,52,159,Active,"Jun 06, 2003"
Hillsborough River Dry Irish Stout (Patio Tools),Cigar City Brewing,"Florida, United States",Irish Dry Stout,Irish Dry Stout,Na, 5.5%,90,90,Na,4.02 | pDev: 8.96%,4.02,8.96%,42,143,Active,"Jul 16, 2011"
Susquehanna Stout,Appalachian Brewing Company,"Pennsylvania, United States",Irish Dry Stout,Irish Dry Stout,Na, 5%,86,86,Na,3.83 | pDev: 9.66%,3.83,9.66%,59,134,Active,"Dec 05, 2002"
Irish Style Stout,Sprecher Brewing Company,"Wisconsin, United States",Irish Dry Stout,Irish Dry Stout,Na, 5.73%,84,84,Na,3.7 | pDev: 9.73%,3.7,9.73%,71,130,Active,"Mar 19, 2002"
La Sang-d'encre,Le Trou Du Diable,"Quebec, Canada",Irish Dry Stout,Irish Dry Stout,Na, 5.5%,85,85,Na,3.76 | pDev: 9.31%,3.76,9.31%,33,126,Active,"Apr 09, 2006"
The Pugilist,Societe Brewing Co.,"California, United States",Irish Dry StoutRanked #52,Irish Dry Stout,Ranked #52, 4.8%,"85Ranked #20,393",85,"Ranked #20,393",3.79 | pDev: 9.23%,3.79,9.23%,14,116,Active,"Apr 22, 2013"
Michael Faricy's Stout,Arbor Brewing - Plymouth Taproom,"Michigan, United States",Irish Dry Stout,Irish Dry Stout,Na, 4.5%,83,83,Na,3.63 | pDev: 12.12%,3.63,12.12%,27,106,Active,"Feb 25, 2011"
Black Magic Stout,Empire Brewing Company,"New York, United States",Irish Dry StoutRanked #96,Irish Dry Stout,Ranked #96, 4.8%,"83Ranked #24,679",83,"Ranked #24,679",3.63 | pDev: 12.95%,3.63,12.95%,40,106,Active,"Dec 10, 2001"
Guinness Original,Guinness Ltd.,Ireland,Irish Dry StoutRanked #72,Irish Dry Stout,Ranked #72, 5%,"84Ranked #22,610",84,"Ranked #22,610",3.72 | pDev: 12.63%,3.72,12.63%,26,104,Active,"Mar 07, 2014"
Celebration Stout,The Porterhouse Brewing Company,Ireland,Irish Dry Stout,Irish Dry Stout,Na, 6.5%,91,91,Na,4.09 | pDev: 9.29%,4.09,9.29%,30,97,Active,"Nov 20, 2006"
Ring Of Dingle,Sun King Brewing Company,"Indiana, United States",Irish Dry StoutRanked #71,Irish Dry Stout,Ranked #71, 4.8%,"84Ranked #22,567",84,"Ranked #22,567",3.72 | pDev: 12.37%,3.72,12.37%,19,93,Active,"Feb 23, 2011"
Patio Tools,Cigar City Brewing,"Florida, United States",Irish Dry Stout,Irish Dry Stout,Na, 5%,86,86,Na,3.83 | pDev: 12.01%,3.83,12.01%,7,90,Active,"Apr 19, 2014"
1847 Rye Stout,Lavery Brewing Company,"Pennsylvania, United States",Irish Dry Stout,Irish Dry Stout,Na, 6.8%,86,86,Na,3.84 | pDev: 8.85%,3.84,8.85%,21,90,Active,"Mar 25, 2012"
Friend Of An Irishman Stout,Christian Moerlein Brewing Company,"Ohio, United States",Irish Dry Stout,Irish Dry Stout,Na, 4.7%,78,78,Na,3.35 | pDev: 15.22%,3.35,15.22%,59,90,Active,"Mar 08, 2009"
Minerva Stout,Cervecería Minerva,Mexico,Irish Dry StoutRanked #32,Irish Dry Stout,Ranked #32, 6%,"87Ranked #17,914",87,"Ranked #17,914",3.85 | pDev: 13.25%,3.85,13.25%,30,89,Active,"May 14, 2008"
Revelation Stout,Public House Brewing Company,"Missouri, United States",Irish Dry StoutRanked #29,Irish Dry Stout,Ranked #29, 5%,"87Ranked #17,055",87,"Ranked #17,055",3.87 | pDev: 8.79%,3.87,8.79%,29,89,Active,"May 21, 2011"
Red Racer Gingerhead Gingerbread Stout,Central City Brewers + Distillers,"British Columbia, Canada",Irish Dry Stout,Irish Dry Stout,Na, 6%,89,89,Na,4 | pDev: 8.75%,4,8.75%,30,82,Active,"Dec 03, 2014"
Chuli Stout,Denali Brewpub,"Alaska, United States",Irish Dry StoutRanked #25,Irish Dry Stout,Ranked #25, 5.9%,"87Ranked #16,580",87,"Ranked #16,580",3.88 | pDev: 10.05%,3.88,10.05%,16,75,Active,"Nov 12, 2009"
Hockley Stout,Hockley Valley Brewing Co.,"Ontario, Canada",Irish Dry Stout,Irish Dry Stout,Na, 4.2%,81,81,Na,3.54 | pDev: 11.02%,3.54,11.02%,59,71,Active,"Mar 15, 2007"
Guinness Original (UK Version - 4.2%),Guinness Ltd.,Ireland,Irish Dry StoutRanked #49,Irish Dry Stout,Ranked #49, 4.2%,"86Ranked #19,843",86,"Ranked #19,843",3.8 | pDev: 10.53%,3.8,10.53%,39,71,Active,"Jan 22, 2016"
Onward Stout,Yazoo Brewing Company,"Tennessee, United States",Irish Dry Stout,Irish Dry Stout,Na, 3.8%,84,84,Na,3.71 | pDev: 11.86%,3.71,11.86%,28,71,Active,"Apr 12, 2004"
Malka Keha (Stout),Malka Brewery,Israel,Irish Dry Stout,Irish Dry Stout,Na, 6%,83,83,Na,3.66 | pDev: 9.29%,3.66,9.29%,20,69,Active,"Aug 12, 2013"
Black Hart,North Coast Brewing Co.,"California, United States",Irish Dry Stout,Irish Dry Stout,Na,Not listed,82,82,Na,3.56 | pDev: 10.67%,3.56,10.67%,61,69,Active,"Feb 21, 2003"
Back Hand Of God Stout,Crannóg Ales,"British Columbia, Canada",Irish Dry StoutRanked #4,Irish Dry Stout,Ranked #4, 5.2%,"92Ranked #5,503",92,"Ranked #5,503",4.15 | pDev: 8.92%,4.15,8.92%,20,67,Active,"Mar 01, 2004"
Blackout Stout,Indian Wells Brewing Company,"California, United States",Irish Dry Stout,Irish Dry Stout,Na, 5.2%,65,65,Na,2.62 | pDev: 26.34%,2.62,26.34%,31,63,Active,"Jan 01, 2009"
Black Scottish Stout - Nitro,Belhaven Brewery Company Ltd.,"Scotland, United Kingdom",Irish Dry StoutRanked #65,Irish Dry Stout,Ranked #65, 4.2%,"85Ranked #21,487",85,"Ranked #21,487",3.75 | pDev: 12%,3.75,12%,32,62,Active,"Aug 25, 2018"
4 Pines Dry Stout,4 Pines Brewing Company,Australia,Irish Dry Stout,Irish Dry Stout,Na, 5.1%,87,87,Na,3.86 | pDev: 11.92%,3.86,11.92%,26,61,Active,"Oct 30, 2010"
Cervesa Del Montseny + Negra,Companyia Cervesera del Montseny,Spain,Irish Dry Stout,Irish Dry Stout,Na, 5.2%,78,78,Na,3.36 | pDev: 14.58%,3.36,14.58%,31,61,Active,"Mar 18, 2009"
O'Connor Dry Irish Stout,O'Connor Brewing Co.,"Virginia, United States",Irish Dry Stout,Irish Dry Stout,Na, 4.5%,86,86,Na,3.79 | pDev: 10.03%,3.79,10.03%,15,58,Active,"Mar 04, 2011"
Full Of Balarney,Terrapin Beer Company,"Georgia, United States",Irish Dry Stout,Irish Dry Stout,Na, 4.2%,82,82,Na,3.56 | pDev: 13.2%,3.56,13.2%,4,57,Active,"Mar 08, 2013"
Keepers Stout,Lighthouse Brewing Company,"British Columbia, Canada",Irish Dry Stout,Irish Dry Stout,Na, 5.1%,89,89,Na,4 | pDev: 8.75%,4,8.75%,27,56,Active,"Sep 13, 2002"
Wolfhound Stout,Great Lakes Brewing Co.,"Ohio, United States",Irish Dry StoutRanked #2,Irish Dry Stout,Ranked #2, 4.8%,"93Ranked #3,684",93,"Ranked #3,684",4.22 | pDev: 11.37%,4.22,11.37%,25,55,Active,"Apr 06, 2003"
Nitro Stout,Lawson's Finest Liquids,"Vermont, United States",Irish Dry StoutRanked #3,Irish Dry Stout,Ranked #3, 5.4%,"92Ranked #5,099",92,"Ranked #5,099",4.17 | pDev: 6%,4.17,6%,19,54,Active,"Mar 26, 2022"
Black Bear Stout,Barrington Brewery & Restaurant / Berkshire Mountain Brewery,"Massachusetts, United States",Irish Dry StoutRanked #20,Irish Dry Stout,Ranked #20, 5.5%,"88Ranked #15,437",88,"Ranked #15,437",3.91 | pDev: 13.55%,3.91,13.55%,28,53,Active,"Dec 28, 2002"
Black Mo Dry Stout,Otto's Pub and Brewery,"Pennsylvania, United States",Irish Dry StoutRanked #16,Irish Dry Stout,Ranked #16, 5%,"88Ranked #13,190",88,"Ranked #13,190",3.96 | pDev: 12.37%,3.96,12.37%,18,52,Active,"Aug 08, 2005"
St. Emeric's Stout,Market Garden Brewpub & Brewery,"Ohio, United States",Irish Dry StoutRanked #82,Irish Dry Stout,Ranked #82, 5%,"84Ranked #23,188",84,"Ranked #23,188",3.68 | pDev: 14.4%,3.68,14.4%,7,52,Active,"Aug 24, 2011"
O'Shea's Traditional Irish Stout,Carlow Brewing Company,Ireland,Irish Dry StoutRanked #86,Irish Dry Stout,Ranked #86, 4.5%,"84Ranked #23,390",84,"Ranked #23,390",3.67 | pDev: 15.8%,3.67,15.8%,22,50,Active,"Dec 16, 2010"
Guinness Extra Stout (Germany),Guinness Ltd.,Ireland,Irish Dry StoutRanked #114,Irish Dry Stout,Ranked #114, 4.1%,"80Ranked #26,420",80,"Ranked #26,420",3.46 | pDev: 14.45%,3.46,14.45%,12,49,Active,"Aug 06, 2010"
Emerald Isle Stout,Great Dane Pub & Brewing Company (Downtown),"Wisconsin, United States",Irish Dry Stout,Irish Dry Stout,Na, 4.3%,82,82,Na,3.57 | pDev: 10.08%,3.57,10.08%,12,48,Active,"Sep 21, 2002"
Celtic Fury,DuClaw Brewing Company,"Maryland, United States",Irish Dry Stout,Irish Dry Stout,Na, 5.5%,87,87,Na,3.88 | pDev: 8.25%,3.88,8.25%,16,48,Active,"Mar 21, 2005"
Stout,Sea Dog Brewing Company,"Maine, United States",Irish Dry StoutRanked #76,Irish Dry Stout,Ranked #76, 4.7%,"84Ranked #22,381",84,"Ranked #22,381",3.71 | pDev: 12.13%,3.71,12.13%,13,47,Active,"Jan 21, 2009"
O'Hara's Irish Stout Nitro,Carlow Brewing Company,Ireland,Irish Dry StoutRanked #37,Irish Dry Stout,Ranked #37, 4.3%,"86Ranked #18,177",86,"Ranked #18,177",3.84 | pDev: 10.16%,3.84,10.16%,25,47,Active,"Jul 19, 2021"
Timber Hog,Picaroons Traditional Ales,"New Brunswick, Canada",Irish Dry Stout,Irish Dry Stout,Na, 5%,86,86,Na,3.82 | pDev: 12.57%,3.82,12.57%,18,47,Active,"May 14, 2009"
Black Gold Stout,Rockaway Brewing Company,"New York, United States",Irish Dry StoutRanked #11,Irish Dry Stout,Ranked #11, 5.6%,"89Ranked #10,800",89,"Ranked #10,800",4.02 | pDev: 7.46%,4.02,7.46%,6,45,Active,"Nov 18, 2013"
O'Malley's Stout,Weston Brewing Company & O'Malley's Pub,"Missouri, United States",Irish Dry StoutRanked #93,Irish Dry Stout,Ranked #93, 5.5%,"83Ranked #24,114",83,"Ranked #24,114",3.63 | pDev: 13.5%,3.63,13.5%,8,44,Active,"Mar 11, 2012"
Coal City Stout,Morgantown Brewing Company,"West Virginia, United States",Irish Dry Stout,Irish Dry Stout,Na, 4.1%,84,84,Na,3.7 | pDev: 10.54%,3.7,10.54%,8,43,Active,"Dec 02, 2009"
Gordo Stout,SanTan Brewing Co.,"Arizona, United States",Irish Dry StoutRanked #89,Irish Dry Stout,Ranked #89, 4.1%,"84Ranked #23,467",84,"Ranked #23,467",3.66 | pDev: 9.02%,3.66,9.02%,7,43,Active,"Jan 24, 2008"
Granite Stout,603 Brewery,"New Hampshire, United States",Irish Dry Stout,Irish Dry Stout,Na, 8%,90,90,Na,4.04 | pDev: 9.41%,4.04,9.41%,11,42,Active,"Mar 22, 2013"
Irish Stout,McGuire's Irish Pub,"Florida, United States",Irish Dry StoutRanked #33,Irish Dry Stout,Ranked #33, 5.2%,"87Ranked #17,360",87,"Ranked #17,360",3.86 | pDev: 12.69%,3.86,12.69%,16,42,Active,"Nov 29, 2002"
Cambridge House Three Steve Stout,The Cambridge House Brewpub,"Connecticut, United States",Irish Dry Stout,Irish Dry Stout,Na, 5.2%,87,87,Na,3.85 | pDev: 10.65%,3.85,10.65%,21,41,Active,"Aug 08, 2005"
Blarney Sisters Dry Irish Stout,Third Street Aleworks,"California, United States",Irish Dry StoutRanked #21,Irish Dry Stout,Ranked #21, 4.6%,"88Ranked #15,481",88,"Ranked #15,481",3.91 | pDev: 10.49%,3.91,10.49%,14,40,Active,"Oct 28, 2004"
Bearded Seal,Pinthouse Pizza Craft Brewpub,"Texas, United States",Irish Dry StoutRanked #59,Irish Dry Stout,Ranked #59, 6.1%,"85Ranked #20,850",85,"Ranked #20,850",3.76 | pDev: 9.04%,3.76,9.04%,3,40,Active,"Jul 09, 2013"
Guinness Extra Stout (Australia),Guinness Ltd.,Ireland,Irish Dry StoutRanked #105,Irish Dry Stout,Ranked #105, 6%,"82Ranked #25,441",82,"Ranked #25,441",3.54 | pDev: 14.97%,3.54,14.97%,16,40,Active,"Jan 02, 2010"
Oyster Stout,Holy City Brewing,"South Carolina, United States",Irish Dry Stout,Irish Dry Stout,Na, 5.8%,88,88,Na,3.94 | pDev: 13.45%,3.94,13.45%,5,40,Active,"Dec 18, 2011"
Shirley's Irish Stout,North Peak Brewing Company,"Michigan, United States",Irish Dry StoutRanked #31,Irish Dry Stout,Ranked #31, 5%,"87Ranked #16,938",87,"Ranked #16,938",3.87 | pDev: 8.53%,3.87,8.53%,3,39,Active,"Aug 04, 2010"
Morrighan Dry Irish Stout,Black Raven Brewing Co.,"Washington, United States",Irish Dry Stout,Irish Dry Stout,Na, 4.4%,84,84,Na,3.71 | pDev: 9.97%,3.71,9.97%,7,39,Active,"Nov 03, 2009"
Snake Drive Stout,Selin's Grove Brewing Company,"Pennsylvania, United States",Irish Dry Stout,Irish Dry Stout,Na, 5.5%,88,88,Na,3.93 | pDev: 9.67%,3.93,9.67%,21,39,Active,"Mar 26, 2007"
Baden Baden Dark Ale Stout,Cervejaria Baden Baden,Brazil,Irish Dry Stout,Irish Dry Stout,Na, 7.5%,85,85,Na,3.73 | pDev: 9.12%,3.73,9.12%,12,38,Active,"Aug 30, 2004"
General Stout,Natty Greene's Pub & Brewing Co.,"North Carolina, United States",Irish Dry Stout,Irish Dry Stout,Na, 4.1%,81,81,Na,3.5 | pDev: 16%,3.5,16%,16,38,Active,"Aug 05, 2004"
St-Barnabé,Microbrasserie Le Naufrageur,"Quebec, Canada",Irish Dry StoutRanked #8,Irish Dry Stout,Ranked #8, 5.2%,"90Ranked #9,937",90,"Ranked #9,937",4.05 | pDev: 8.89%,4.05,8.89%,16,37,Active,"Oct 30, 2010"
County Cork's Irish Stout,Grizzly Peak Brewing Company,"Michigan, United States",Irish Dry Stout,Irish Dry Stout,Na, 5.2%,82,82,Na,3.58 | pDev: 15.92%,3.58,15.92%,12,37,Active,"Jul 31, 2002"
Black Rock,Dungarvan Brewing Company,Ireland,Irish Dry StoutRanked #30,Irish Dry Stout,Ranked #30, 4.3%,"87Ranked #16,507",87,"Ranked #16,507",3.88 | pDev: 12.63%,3.88,12.63%,9,37,Active,"May 18, 2010"
